t_sec,HR,MAP,CO,SV,SVR,sympathetic,parasympathetic,contractility_factor,MAP_error,respiratory_rate,PaCO2,PaO2,arterial_pH,O2_saturation,glucose,lactate,HCO3,potassium,sodium,factor_VII,factor_II,PT_sec,aPTT_sec,fibrinogen,coagulation_state,cortisol,T3,insulin,glucagon,HPA_axis,vdp_x,vdp_v,vdp_omega,vdp_mu,chemical_drive,blood_volume_ml,blood_volume_ratio,GFR,urine_output,BUN,extra_volume_ml,inter_volume_ml,intra_volume_ml
1794.0,85.21141480591577,99.99960519967668,1702.1068275698512,19.975104858198442,1.4100033400415548,0.3000027635950078,0.6999980260117981,1.0,3.948003233205099e-06,16.640485078635432,28.50491179676054,76.59976025404936,7.548170285494608,0.9508047495307116,4.5,0.5,24.0,4.2,145.0,0.981285737922151,0.981285737922151,13.044453765299082,20.77299389234123,300.0,0.20730952589206422,5.863789691216928,100.13840473926865,12.0,80.0,0.05,1.9951007123640925,1.4100606062884515,1.6593486990415454,1.228141547234194,0.0,1714.6471181147147,0.9968878593690201,63.029999999999994,0.5969571299999998,14.278914802475029,1480.3933333334421,3165.4140375445554,7954.192629121972
1795.0,85.21147402655598,99.99960519912793,1702.1068275408957,19.97509097547449,1.4100033400461975,0.3000027635988491,0.6999980260090543,1.0,3.948008720726648e-06,16.776481241570767,33.220562601021435,70.70519674872324,7.481683003896129,0.9391921960198215,4.5,0.5,23.999999999999996,4.2,145.0,0.981275539226772,0.981275539226772,13.045018691597075,20.773410870165364,300.0,0.20734583048507862,5.863940960354489,100.13854702634522,12.0,80.0,0.05,1.1399567998807711,-2.1125821590401137,1.8527322592611433,1.4093552304309707,0.0,1714.6441333290657,0.9968861240285265,63.029999999999994,0.5969571299999998,14.278914802475029,1480.3266666667755,3165.512556429069,7954.160776904126
1796.0,85.21153324727851,99.99960519857916,1702.10682751194,19.97507709275054,1.4100033400508403,0.30000276360269035,0.6999980260063106,1.0,3.948014208390304e-06,16.479385289308503,28.804873816170318,76.22480772978713,7.543624009913723,0.9501580865999473,4.5,0.5,24.0,4.2,145.0,0.9812653407863571,0.9812653407863571,13.045583599075293,20.77382813474036,300.0,0.2073820947598196,5.8640920614992424,100.1386893740334,12.0,80.0,0.05,-2.0666638631709895,-0.8035629772947608,1.6484501985945033,1.2173956467160463,0.0,1714.6411485434166,0.996884388688033,63.029999999999994,0.5969571299999998,14.278914802475029,1480.260000000109,3165.6110833057573,7954.128916694105
1797.0,85.21159246808337,99.99960519803042,1702.106827482985,19.97506321002659,1.4100033400554826,0.3000027636065316,0.6999980260035668,1.0,3.948019695769745e-06,16.993158437494458,33.405639213082274,70.47385098364718,7.47927020064752,0.9386660039268433,4.5,0.5,24.000000000000004,4.2,145.0,0.9812551426009009,0.9812551426009009,13.04614848773436,20.774245685120885,300.0,0.20741831876106287,5.864242994837756,100.13883178231545,12.0,80.0,0.05,-0.9976609898911637,2.3358331009166204,1.8746731222129274,1.429502914443555,0.0,1714.6381637577676,0.9968826533475393,63.029999999999994,0.5969571299999998,14.278914802475029,1480.1933333334423,3165.7096181763427,7954.097048490185
1798.0,85.21165168897055,99.99960519748167,1702.1068274540298,19.975049327302642,1.410003340060125,0.3000027636103728,0.699998026000823,1.0,3.948025183291293e-06,16.459045374717622,28.832107546333717,76.19076556708288,7.543213597732786,0.9500988198725684,4.5,0.5,24.0,4.2,145.0,0.9812449446703965,0.9812449446703965,13.046713357574902,20.774663520364793,300.0,0.20745450253353434,5.864393760556387,100.13897425117355,12.0,80.0,0.05,2.1066821184506987,0.2669448610769253,1.6443934193285719,1.2151375089543113,0.0,1714.6351789721186,0.9968809180070457,63.029999999999994,0.5969571299999998,14.278914802475029,1480.1266666667757,3165.808161042547,7954.065172290647
1799.0,85.21171090994001,99.99960519693295,1702.1068274250742,19.975035444578694,1.4100033400647674,0.3000027636142141,0.6999980259980793,1.0,3.948030670528624e-06,17.013438306245256,33.83504648290122,69.93709189637349,7.473723209534251,0.9374218851555625,4.5,0.5,24.0,4.2,145.0,0.9812347469948375,0.9812347469948375,13.047278208597545,20.775081639533045,300.0,0.2074906461219103,5.864544358841286,100.13911678058996,12.0,80.0,0.05,0.8512266604968274,-2.545967237350563,1.8795167983247436,1.4301158657719102,0.0,1714.6321941864696,0.9968791826665521,63.029999999999994,0.5969571299999998,14.278914802475029,1480.060000000109,3165.906711906093,7954.033288093768
1800.0,85.2117701309918,99.99960519638417,1702.1068273961187,19.975021561854746,1.41000334006941,0.3000027636180554,0.6999980259953354,1.0,3.948036158334389e-06,16.305950654294318,29.15100234704903,75.79214706618873,7.538436494575874,0.9493978424179617,4.5,0.5,24.000000000000004,4.2,145.0,0.9812245495742175,0.9812245495742175,13.047843040802917,20.77550004168974,300.0,0.20752674957081743,5.8646947898784,100.13925937054687,12.0,80.0,0.05,-2.1064416174808636,0.06597912392282401,1.640519660833971,1.209448761393746,0.0,1714.6292094008206,0.9968774473260585,63.029999999999994,0.5969571299999998,14.278914802475029,1479.9933333334425,3166.0052707687037,7954.001395897824
1801.0,85.2118293521259,99.99960519583541,1702.1068273671633,19.975007679130798,1.4100033400740526,0.3000027636218967,0.6999980259925916,1.0,3.948041645855937e-06,17.224200285470147,33.518060002435334,70.33332499695585,7.4778111129113665,0.9383434537550693,4.5,0.5,24.000000000000004,4.2,145.0,0.98121435240853,0.98121435240853,13.048407854191652,20.775918725902077,300.0,0.20756281292483286,5.864845053853463,100.13940202102648,12.0,80.0,0.05,-0.6811776418884046,2.8331547060390507,1.896584618866739,1.4462556934377393,0.0,1714.6262246151716,0.9968757119855649,63.029999999999994,0.5969571299999998,14.278914802475029,1479.9266666667759,3166.103837632102,7953.969495701093
1802.0,85.21188857334234,99.99960519528666,1702.106827338208,19.97499379640685,1.410003340078695,0.30000276362573797,0.699998025989848,1.0,3.948047133377486e-06,16.184510410085455,29.407576447994703,75.47142944000664,7.5346307523057625,0.9488243695883112,4.5,0.5,23.999999999999996,4.2,145.0,0.981204155497769,0.981204155497769,13.048972648764364,20.776337691240382,300.0,0.20759883622848424,5.86499515095201,100.13954473201109,12.0,80.0,0.05,2.0950118928521575,-0.36388853577317715,1.6371106148343053,1.205499340963821,0.0,1714.6232398295226,0.9968739766450713,63.029999999999994,0.5969571299999998,14.278914802475029,1479.8600000001093,3166.2024124980117,7953.937587501851
1803.0,85.21194779464106,99.9996051947379,1702.106827309252,19.9749799136829,1.4100033400833378,0.30000276362957934,0.6999980259871041,1.0,3.9480526210411424e-06,17.411689732114827,32.765353441943574,71.27420819757054,7.487675129912425,0.9404613721897492,4.5,0.5,24.0,4.2,145.0,0.981193958841928,0.981193958841928,13.049537424521693,20.77675693677805,300.0,0.20763481952624965,5.8651450813593655,100.13968750348285,12.0,80.0,0.05,0.48436901104099805,-3.1727474597339578,1.9086572341786698,1.4588952551706627,0.0,1714.6202550438736,0.9968722413045776,63.029999999999994,0.5969571299999998,14.278914802475029,1479.7933333334427,3166.3009953681562,7953.905671298372
1804.0,85.2120070160221,99.99960519418914,1702.1068272802959,19.974966030958953,1.4100033400879803,0.3000027636334206,0.6999980259843603,1.0,3.948058108562691e-06,16.163986671819018,29.444914406019443,75.42475699247572,7.534079690793293,0.9487401996459699,4.5,0.5,24.000000000000004,4.2,145.0,0.9811837624410004,0.9811837624410004,13.05010218146426,20.777176461591576,300.0,0.20767076286255792,5.86529484526065,100.13983033542407,12.0,80.0,0.05,-2.0640556545844064,0.61501288581021,1.6350342465385912,1.2044381929285712,0.0,1714.6172702582246,0.9968705059640841,63.029999999999994,0.5969571299999998,14.278914802475029,1479.726666666776,3166.3995862442607,7953.873747088935
1805.0,85.21206623748547,99.99960519364036,1702.10682725134,19.974952148235,1.410003340092623,0.30000276363726197,0.6999980259816165,1.0,3.948063596368456e-06,17.43275749108554,31.99316279200275,72.23944650999658,7.498032811139882,0.9425357095837643,4.5,0.5,24.0,4.2,145.0,0.98117356629498,0.98117356629498,13.050666919592699,20.777596264760522,300.0,0.2077066662817884,5.865444442840778,100.13997322781694,12.0,80.0,0.05,-0.28719711991732594,3.4820202910681424,1.9099380986659118,1.4590388065495166,0.0,1714.6142854725756,0.9968687706235905,63.029999999999994,0.5969571299999998,14.278914802475029,1479.6600000001094,3166.4981851280486,7953.841814871816
1806.0,85.21212545903117,99.99960519309164,1702.1068272223845,19.974938265511053,1.4100033400972654,0.3000027636411033,0.6999980259788726,1.0,3.948069083605787e-06,16.064625260747043,29.674966192067455,75.13719225991571,7.530699754145665,0.9482175406204763,4.5,0.5,24.0,4.2,145.0,0.9811633704038605,0.9811633704038605,13.051231638907625,20.778016345367508,300.0,0.2077425298282713,5.865593874284457,100.14011618064374,12.0,80.0,0.05,2.019938278325068,-0.7714249991415656,1.6359451971924293,1.203577170509861,0.0,1714.6113006869266,0.9968670352830968,63.029999999999994,0.5969571299999998,14.278914802475029,1479.5933333334428,3166.5967920212447,7953.809874645285
1807.0,85.21218468065916,99.99960519254286,1702.1068271934284,19.974924382787105,1.410003340101908,0.3000027636449446,0.6999980259761288,1.0,3.948074571411553e-06,17.59540090160812,30.226122045602114,74.44824744299737,7.522707555402271,0.9469363834724736,4.5,0.5,24.0,4.2,145.0,0.981153174767635,0.981153174767635,13.051796339409671,20.77843670249821,300.0,0.20777835354628751,5.865743139776191,100.14025919388675,12.0,80.0,0.05,0.04968494594815487,-3.8719259877970718,1.9150670586172764,1.4686062425725495,0.0,1714.6083159012776,0.9968652999426032,63.029999999999994,0.5969571299999998,14.278914802475029,1479.5266666667762,3166.6954069255744,7953.777926407622
1808.0,85.21224390236947,99.99960519199408,1702.1068271644722,19.974910500063157,1.4100033401065508,0.3000027636487859,0.6999980259733851,1.0,3.948080059217318e-06,16.047086928024562,29.709088397862285,75.09453950267216,7.5302006609995225,0.9481394185683476,4.5,0.5,24.0,4.2,145.0,0.9811429793862975,0.9811429793862975,13.05236102109947,20.77885733524136,300.0,0.20781413748006877,5.86589223950028,100.1404022675282,12.0,80.0,0.05,-1.9647013983506132,0.9270749675294041,1.634544078832679,1.2029925721904435,0.0,1714.6053311156286,0.9968635646021097,63.029999999999994,0.5969571299999998,14.278914802475029,1479.4600000001096,3166.794029842763,7953.745970157102
1809.0,85.2123031241621,99.99960519144533,1702.1068271355161,19.974896617339205,1.4100033401111935,0.3000027636526273,0.6999980259706412,1.0,3.948085546738866e-06,17.479995598770632,28.64909092580764,76.41953634274047,7.545979141218,0.9504953208251541,4.5,0.5,24.000000000000004,4.2,145.0,0.9811327842598419,0.9811327842598419,13.052925683977648,20.779278242688694,300.0,0.20784988167379773,5.8660411736408165,100.14054540155033,12.0,80.0,0.05,0.1817057867925439,4.1470206930522515,1.8464078054457607,1.4000404757760057,0.0,1714.6023463299796,0.996861829261616,63.029999999999994,0.5969571299999998,14.278914802475029,1479.393333333443,3166.892660774535,7953.714005891995
1810.0,85.21236234603707,99.99960519089657,1702.1068271065603,19.974882734615257,1.4100033401158363,0.3000027636564686,0.6999980259678975,1.0,3.948091034260415e-06,15.972068176855341,29.892570524056083,74.86518684492992,7.527526724464789,0.9477166579245654,4.5,0.5,24.000000000000004,4.2,145.0,0.9811225893882614,0.9811225893882614,13.053490328044829,20.779699423934993,300.0,0.20788558617160785,5.866189942381691,100.14068859593542,12.0,80.0,0.05,1.9058093227021249,-1.0349377970231308,1.6368047858732562,1.2035001843206272,0.0,1714.5993615443306,0.9968600939211224,63.029999999999994,0.5969571299999998,14.278914802475029,1479.3266666667764,3166.9912997226184,7953.682033610578
1811.0,85.21242156799433,99.9996051903478,1702.106827077604,19.97486885189131,1.410003340120479,0.30000276366031,0.6999980259651536,1.0,3.94809652206618e-06,17.413023420890603,27.449612305056625,77.91888461867924,7.564553772084288,0.9529934000204955,4.5,0.5,23.999999999999996,4.2,145.0,0.9811123947715501,0.9811123947715501,13.05405495330164,20.780120878078037,300.0,0.2079212510175837,5.86633854590659,100.14083185066573,12.0,80.0,0.05,-0.4535510903044573,-4.409546684034765,1.79267382265448,1.3504342243928908,0.0,1714.5963767586816,0.9968583585806288,63.029999999999994,0.5969571299999998,14.278914802475029,1479.2600000001098,3167.089946688738,7953.650053311125
1812.0,85.2124807900339,99.99960518979903,1702.1068270486476,19.97485496916736,1.4100033401251213,0.30000276366415135,0.6999980259624098,1.0,3.948102009729837e-06,16.024334570429893,30.03599665155445,74.68590418555696,7.5254479397517136,0.9473830130463609,4.5,0.5,24.0,4.2,145.0,0.9811022004097014,0.9811022004097014,13.054619559748703,20.78054260421862,300.0,0.20795687625576084,5.866486984398995,100.14097516572357,12.0,80.0,0.05,-1.8395133407831876,1.1605822956553968,1.6962897247262982,1.263997639569595,0.0,1714.5933919730326,0.9968566232401352,63.029999999999994,0.5969571299999998,14.278914802475029,1479.1933333334432,3167.1886016746216,7953.618064991908
1813.0,85.2125400121558,99.99960518925026,1702.1068270196915,19.974841086443412,1.410003340129764,0.3000027636679927,0.6999980259596659,1.0,3.948107497393494e-06,17.47375472096575,27.28812008577516,78.12074989278108,7.5671163694054595,0.953316873651186,4.5,0.5,24.000000000000004,4.2,145.0,0.9810920063027087,0.9810920063027087,13.055184147386653,20.780964601460518,300.0,0.2079924619301259,5.866635258042184,100.14111854109122,12.0,80.0,0.05,0.7557249486244342,4.576464269259221,1.7811244022634072,1.3442192562365933,0.0,1714.5904071873836,0.9968548878996416,63.029999999999994,0.5969571299999998,14.278914802475029,1479.1266666667766,3167.287264681994,7953.5860686512
